Issue Key,Title,Link,Labels,Project ID,Project Key,Project Name,Status,Resolution,GitHub Project Link
IGNITE-19532,Introduce happends before relation between local meta storage safe time publication and completion of corresponding meta storage listners,https://issues.apache.org/jira/browse/IGNITE-19532,ignite-3,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
CASSANDRA-14463,Prevent the generation of new tokens when using replace_address flag,https://issues.apache.org/jira/browse/CASSANDRA-14463,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
HIVE-19620,Change tmp directory used by PigServer in HCat tests,https://issues.apache.org/jira/browse/HIVE-19620,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
GEODE-5498,JMXMBeanReconnectDUnitTest disconnect and reconnect of members fails,https://issues.apache.org/jira/browse/GEODE-5498,swat,12318420,GEODE,Geode,Resolved,Duplicate,https://github.com/apache/geode
IGNITE-8025,Result of GridTestUtils.runMultiThreadedAsync has a bug in cancel() implementation,https://issues.apache.org/jira/browse/IGNITE-8025,"MakeTeamcityGreenAgain, test",12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
IMPALA-6600,"py.test error ""Replacing crashed slave gw1"" in test_spilling",https://issues.apache.org/jira/browse/IMPALA-6600,"broken-build, flaky",12321021,IMPALA,IMPALA,Resolved,Duplicate,https://github.com/apache/impala
IGNITE-9353,"Remove ""Known issue, possible deadlock in case of low priority cache rebalancing delayed"" comment from GridCacheRebalancingSyncSelfTest#getConfiguration",https://issues.apache.org/jira/browse/IGNITE-9353,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
IGNITE-9035,Update log4j 2x version in Apache Ignite,https://issues.apache.org/jira/browse/IGNITE-9035,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
HIVE-20044,Arrow Serde should pad char values and handle empty strings correctly,https://issues.apache.org/jira/browse/HIVE-20044,pull-request-available,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
OOZIE-2946,Include find-sec-bugs plugin,https://issues.apache.org/jira/browse/OOZIE-2946,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
HBASE-18158,Two running in-memory compaction threads may lose data,https://issues.apache.org/jira/browse/HBASE-18158,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HIVE-16779,CachedStore leak PersistenceManager resources,https://issues.apache.org/jira/browse/HIVE-16779,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
HADOOP-10786,Fix UGI#reloginFromKeytab on Java 8,https://issues.apache.org/jira/browse/HADOOP-10786,2.6.1-candidate,12310240,HADOOP,Hadoop Common,Closed,Fixed,https://github.com/apache/hadoop common
HADOOP-11252,RPC client does not time out by default,https://issues.apache.org/jira/browse/HADOOP-11252,,12310240,HADOOP,Hadoop Common,Closed,Fixed,https://github.com/apache/hadoop common
HDFS-7304,TestFileCreation#testOverwriteOpenForWrite hangs,https://issues.apache.org/jira/browse/HDFS-7304,,12310942,HDFS,Hadoop HDFS,Resolved,Cannot Reproduce,https://github.com/apache/hadoop hdfs
MESOS-1536,AllocatorZooKeeperTest/0.FrameworkReregistersFirst,https://issues.apache.org/jira/browse/MESOS-1536,,12311242,MESOS,Mesos,Resolved,Fixed,https://github.com/apache/mesos
HBASE-9318,Procedure#waitForLatch may not throw error even there is one,https://issues.apache.org/jira/browse/HBASE-9318,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
HDFS-6213,TestDataNodeConfig failing on Jenkins runs due to DN web port in use,https://issues.apache.org/jira/browse/HDFS-6213,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs
HBASE-11072,Abstract WAL splitting from ZK,https://issues.apache.org/jira/browse/HBASE-11072,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
HIVE-5055,SessionState temp file gets created in history file directory,https://issues.apache.org/jira/browse/HIVE-5055,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
HIVE-4900,Fix the mismatched column names in package.jdo,https://issues.apache.org/jira/browse/HIVE-4900,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
HADOOP-10738,Dynamically adjust distcp configuration by adding distcp-site.xml into code base,https://issues.apache.org/jira/browse/HADOOP-10738,BB2015-05-TBR,12310240,HADOOP,Hadoop Common,Patch Available,,https://github.com/apache/hadoop common
HBASE-10274,MiniZookeeperCluster should close ZKDatabase when shutdown ZooKeeperServers,https://issues.apache.org/jira/browse/HBASE-10274,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
HBASE-8333,TestTableLockManager#testDelete may occasionally fail due to lack of synchronization between test and handler thread,https://issues.apache.org/jira/browse/HBASE-8333,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
HIVE-4513,disable hivehistory logs by default,https://issues.apache.org/jira/browse/HIVE-4513,TODOC12,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
HBASE-8135,Mutation should implement HeapSize,https://issues.apache.org/jira/browse/HBASE-8135,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
HIVE-1964,add fully deterministic ORDER BY in test union22.q and input40.q,https://issues.apache.org/jira/browse/HIVE-1964,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
MAPREDUCE-4763,repair test org.apache.hadoop.mapreduce.security.TestUmbilicalProtocolWithJobToken,https://issues.apache.org/jira/browse/MAPREDUCE-4763,,12310941,MAPREDUCE,Hadoop Map/Reduce,Closed,Fixed,https://github.com/apache/hadoop map/reduce
HADOOP-8358,Config-related WARN for dfs.web.ugi can be avoided.,https://issues.apache.org/jira/browse/HADOOP-8358,,12310240,HADOOP,Hadoop Common,Closed,Fixed,https://github.com/apache/hadoop common
IO-38,[io] Tests Fail on Windows 2000,https://issues.apache.org/jira/browse/IO-38,,12310477,IO,Commons IO,Closed,Incomplete,https://github.com/apache/commons io
GEODE-6615,JDK11 PersistentRecoveryOrderOldConfigDUnitTest > testCrashDuringPreparePersistentId FAILED,https://issues.apache.org/jira/browse/GEODE-6615,,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
GEODE-4378,PersistentRecoveryOrderDUnitTest testCrashDuringPreparePersistentId fails with IllegalStateException,https://issues.apache.org/jira/browse/GEODE-4378,"CI, flaky, swat",12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
HBASE-18772,[JDK8]  Replace AtomicLong with LongAdder,https://issues.apache.org/jira/browse/HBASE-18772,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HADOOP-16264,[JDK11] Track failing Hadoop unit tests,https://issues.apache.org/jira/browse/HADOOP-16264,,12310240,HADOOP,Hadoop Common,Open,,https://github.com/apache/hadoop common
IGNITE-21071,Rollback the transaction on primary failure if replication is not finished,https://issues.apache.org/jira/browse/IGNITE-21071,ignite-3,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
CASSANDRA-16567,Fix test testCompoundPartitionKey - org.apache.cassandra.cql3.ViewTest,https://issues.apache.org/jira/browse/CASSANDRA-16567,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
SPARK-37743,Revisit codes in Scala tests,https://issues.apache.org/jira/browse/SPARK-37743,,12315420,SPARK,Spark,Open,,https://github.com/apache/spark
IGNITE-12505,Improve logging of data regions on startup,https://issues.apache.org/jira/browse/IGNITE-12505,usability,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
SUREFIRE-654,TestNG: Recognize successful tests when using invocationCount and successPercentage parameters on the @Test annotation,https://issues.apache.org/jira/browse/SUREFIRE-654,,12317927,SUREFIRE,Maven Surefire,Closed,Fixed,https://github.com/apache/maven surefire
TEZ-4355,"Unit test precommit improvements - parallel, full coverage",https://issues.apache.org/jira/browse/TEZ-4355,,12314426,TEZ,Apache Tez,Open,,https://github.com/apache/apache tez
CASSANDRA-18045,Test failure: org.apache.cassandra.service.LeaveAndBootstrapTest.testSimultaneousMove,https://issues.apache.org/jira/browse/CASSANDRA-18045,,12310865,CASSANDRA,Cassandra,Open,,https://github.com/apache/cassandra
GEODE-1243,Geode should support specifying port zero as wild card for all ServerSockets,https://issues.apache.org/jira/browse/GEODE-1243,,12318420,GEODE,Geode,Open,,https://github.com/apache/geode
HBASE-14002,Add --noReplicationSetup option to IntegrationTestReplication,https://issues.apache.org/jira/browse/HBASE-14002,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
HBASE-16634,Speedup TestExportSnapshot,https://issues.apache.org/jira/browse/HBASE-16634,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
IGNITE-12746,Regression in GridCacheColocatedDebugTest: putAll of sorted keys causes deadlock,https://issues.apache.org/jira/browse/IGNITE-12746,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
MESOS-9428,Develop a sound plan on how to deal with disabled tests.,https://issues.apache.org/jira/browse/MESOS-9428,"disabled-test, integration, tests",12311242,MESOS,Mesos,Accepted,,https://github.com/apache/mesos
SPARK-32267,Decrease parallelism of PySpark tests on Jenkins,https://issues.apache.org/jira/browse/SPARK-32267,,12315420,SPARK,Spark,Resolved,Later,https://github.com/apache/spark
HBASE-11942,Fix TestHRegionBusyWait,https://issues.apache.org/jira/browse/HBASE-11942,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
ARROW-17985,"[Python][C++] Opaque error code ([code: 100]), when not setting region",https://issues.apache.org/jira/browse/ARROW-17985,pull-request-available,12319525,ARROW,Apache Arrow,Resolved,Fixed,https://github.com/apache/apache arrow
HBASE-14367,Add normalization support to shell,https://issues.apache.org/jira/browse/HBASE-14367,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
ZEPPELIN-2990,Matplotlib sometimes fails in IPythonInterpreter,https://issues.apache.org/jira/browse/ZEPPELIN-2990,,12316221,ZEPPELIN,Zeppelin,Resolved,Fixed,https://github.com/apache/zeppelin
HIVE-13931,Add support for HikariCP  connection pooling,https://issues.apache.org/jira/browse/HIVE-13931,TODOC2.2,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
IGNITE-13883,.NET: Performance: Refactor BinarySystemHandlers.TryReadSystemType to switch-case,https://issues.apache.org/jira/browse/IGNITE-13883,.NET,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
PHOENIX-1659,PhoenixDatabaseMetaData.getColumns does not return REMARKS column,https://issues.apache.org/jira/browse/PHOENIX-1659,Newbie,12315120,PHOENIX,Phoenix,Closed,Fixed,https://github.com/apache/phoenix
BEAM-12353,org.apache.beam.sdk.transforms.GroupByKeyTest$WindowTests.testRewindowWithTimestampCombiner is failng on Dataflow runner v2,https://issues.apache.org/jira/browse/BEAM-12353,,12319527,BEAM,Beam,Open,,https://github.com/apache/beam
GEODE-1155,CI failure: NetSearchMessagingDUnitTest.testNetSearchNormals,https://issues.apache.org/jira/browse/GEODE-1155,"CI, Flaky",12318420,GEODE,Geode,Closed,Not A Problem,https://github.com/apache/geode
SPARK-39622,ParquetIOSuite fails intermittently on master branch,https://issues.apache.org/jira/browse/SPARK-39622,,12315420,SPARK,Spark,Resolved,Fixed,https://github.com/apache/spark
IMPALA-7017,TestMetadataReplicas.test_catalog_restart fails with exception,https://issues.apache.org/jira/browse/IMPALA-7017,"broken-build, flaky",12321021,IMPALA,IMPALA,Resolved,Fixed,https://github.com/apache/impala
HBASE-19791,TestZKAsyncRegistry hangs,https://issues.apache.org/jira/browse/HBASE-19791,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
BEAM-8101,"Flakes in ParDoLifecycleTest.testTeardownCalledAfterExceptionInStartBundleStateful for Direct, Spark, Flink",https://issues.apache.org/jira/browse/BEAM-8101,"currently-failing, flake, flaky, flaky-test",12319527,BEAM,Beam,Open,,https://github.com/apache/beam
HBASE-27686,Recovery of BucketCache and Prefetched data after RS Crash,https://issues.apache.org/jira/browse/HBASE-27686,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HIVE-16392,Remove hive.warehouse.subdir.inherit.perms and all permissions inheritance logic,https://issues.apache.org/jira/browse/HIVE-16392,backward-incompatible,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
OOZIE-2841,Limit FindBugs diff errors in JIRA comments,https://issues.apache.org/jira/browse/OOZIE-2841,,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
FLUME-2923,Bump AsyncHBase version,https://issues.apache.org/jira/browse/FLUME-2923,,12311321,FLUME,Flume,Closed,Fixed,https://github.com/apache/flume
HADOOP-13514,Upgrade maven surefire plugin to 2.20.1,https://issues.apache.org/jira/browse/HADOOP-13514,,12310240,HADOOP,Hadoop Common,Resolved,Fixed,https://github.com/apache/hadoop common
CASSANDRA-12407,dtest failure in cql_tracing_test.TestCqlTracing.tracing_simple_test,https://issues.apache.org/jira/browse/CASSANDRA-12407,dtest,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
ZEPPELIN-754,Cannot use S3 seoul region (ap-northeast-2),https://issues.apache.org/jira/browse/ZEPPELIN-754,easyfix,12316221,ZEPPELIN,Zeppelin,Resolved,Fixed,https://github.com/apache/zeppelin
HIVE-15365,Add new methods to MessageFactory API (corresponding to the ones added in JSONMessageFactory),https://issues.apache.org/jira/browse/HIVE-15365,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
HIVE-15308,"Create ACID table failed intermittently: due to Postgres (SQLState=25P02, ErrorCode=0)",https://issues.apache.org/jira/browse/HIVE-15308,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
GEODE-1036,CI failure: InitializeIndexEntryDestroyQueryDUnitTest.testAsyncIndexInitDuringEntryDestroyAndQueryOnPR,https://issues.apache.org/jira/browse/GEODE-1036,"CI, Flaky",12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
TEZ-3155,Support a way to submit DAGs to a session where the DAG plan exceeds hadoop ipc limits ,https://issues.apache.org/jira/browse/TEZ-3155,,12314426,TEZ,Apache Tez,Closed,Fixed,https://github.com/apache/apache tez
HBASE-18533,Expose BucketCache values to be configured,https://issues.apache.org/jira/browse/HBASE-18533,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
YARN-6171,ConcurrentModificationException on FSAppAttempt.containersToPreempt,https://issues.apache.org/jira/browse/YARN-6171,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
GEODE-430,CI failure: UpdatePropagationDUnitTest.testVerifyUpdatesReceivedByOtherClients,https://issues.apache.org/jira/browse/GEODE-430,"CI, Flaky",12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
HBASE-13421,Reduce the number of object creations introduced by HBASE-11544 in scan RPC hot code paths,https://issues.apache.org/jira/browse/HBASE-13421,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
HBASE-13885,ZK watches leaks during snapshots,https://issues.apache.org/jira/browse/HBASE-13885,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
ZEPPELIN-1941,Zeppelin CronJob with release option result in deadlock,https://issues.apache.org/jira/browse/ZEPPELIN-1941,,12316221,ZEPPELIN,Zeppelin,Resolved,Fixed,https://github.com/apache/zeppelin
SPARK-17412,FsHistoryProviderSuite fails if `root` user runs it,https://issues.apache.org/jira/browse/SPARK-17412,,12315420,SPARK,Spark,Resolved,Fixed,https://github.com/apache/spark
GEODE-1013,CI Failure: LuceneIndexRecoveryHAJUnitTest.overflowRegionIndex,https://issues.apache.org/jira/browse/GEODE-1013,"CI, Flaky",12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
GEODE-1015,CI Failures from SessionReplicationIntegrationJUnitTest,https://issues.apache.org/jira/browse/GEODE-1015,"CI, Flaky",12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
IMPALA-9355,TestExchangeMemUsage.test_exchange_mem_usage_scaling doesn't hit the memory limit,https://issues.apache.org/jira/browse/IMPALA-9355,"broken-build, flaky",12321021,IMPALA,IMPALA,Closed,Fixed,https://github.com/apache/impala
BEAM-11645,beam_PostCommit_XVR_Flink failing,https://issues.apache.org/jira/browse/BEAM-11645,"flake, portability-flink, test-failure",12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
HIVE-22036,HMS should identify events corresponding to replicated database for Atlas HMS hook,https://issues.apache.org/jira/browse/HIVE-22036,pull-request-available,12310843,HIVE,Hive,Patch Available,,https://github.com/apache/hive
HBASE-19924,hbase rpc throttling does not work for multi() with request count rater.,https://issues.apache.org/jira/browse/HBASE-19924,"quota, throttle",12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
